Date,beta1,beta2,beta3
2011-06-24,1.69898315112273,-1.32366943531431,-1.89831915496047
2011-07-01,1.67487936338529,-1.32506709761823,-1.89570954880005
2011-07-08,1.68496641099599,-1.32590848822039,-1.89003831324638
2011-07-15,1.70909565818501,-1.32613663073596,-1.88243976942785
2011-07-22,1.68051875651793,-1.32779503629132,-1.8813960969926
2011-07-29,1.68008912012756,-1.32823510398812,-1.87567491855934
2011-08-05,1.81018912037471,-1.32503920420556,-1.8608993454864
2011-08-12,1.98782005940593,-1.32014588797874,-1.8408710886253
2011-08-19,1.91775151215162,-1.32291313516103,-1.84110247273842
2011-08-26,1.98746518676307,-1.32143945658085,-1.83098992076275
2011-09-02,1.94246518676307,-1.32143945658085,-1.83098992076275
2011-09-09,1.96801408158984,-1.32333022759354,-1.82330495681653
2011-09-16,2.13627983687981,-1.31868645958494,-1.80593598742248
2011-09-23,2.47993809128707,-1.27932336194587,-1.80097976848798
2011-09-30,2.57042727314064,-1.2694863970525,-1.51158728432992
2011-10-07,2.32019879078407,-1.28587523282521,-1.55407128602049
2011-10-14,2.19229651083777,-1.29236126814652,-1.55968161065099
2011-10-21,2.16739351728296,-1.29298166170958,-1.55499201233425
2011-10-28,1.88300415068924,-1.306749430548,-1.57589912938416
2011-11-04,2.15111405672913,-1.31252744542144,-1.89938978697953
2011-11-11,2.15577320822911,-1.33540837334022,-1.65822960743702
2011-11-18,2.2618600806752,-1.34445804580973,-1.71260938810391
2011-11-25,2.36493601331851,-1.34606947440887,-1.64735011176407
2011-12-02,2.12113420631424,-1.37960213626352,-1.77327587826324
2011-12-09,2.1254014381695,-1.37864768654204,-1.77103616690428
2011-12-16,2.20194040393824,-1.374550080786,-1.7553945637766
2011-12-23,2.26494400649453,-1.678188383764,-1.74764657031195
2011-12-30,2.30582768084013,-1.72306079499332,-1.96016310842362
2012-01-06,2.33380439928122,-1.75507202935647,-1.96317385208034
2012-01-13,2.29678032990587,-1.82163627776982,-1.97507073438663
2012-01-20,2.25259862484241,-1.94022172352049,-1.91812870373393
2012-01-27,2.24983966361882,-1.95275307414858,-1.95387806063352
2012-02-03,2.25814717002514,-1.94582998358543,-2.14496355948388
2012-02-10,2.20726257878152,-1.95037113956575,-2.14451033971279
2012-02-17,2.20229460613654,-1.95146698633875,-2.13739249469676
2012-02-24,2.16133036647619,-1.94901831036467,-2.11259182304978
2012-03-02,2.14066923102814,-1.99597287673895,-2.14888261516592
2012-03-09,2.1447443864212,-1.97842752965193,-2.16752415690394
2012-03-16,2.00620079483397,-1.91709192935301,-2.09335356529852
2012-03-23,2.06779257470797,-1.84352430291058,-2.18895704285347
2012-03-30,2.10956556267561,-1.8422705052075,-2.24801511842997
2012-04-06,2.05802241602462,-1.84865547086106,-2.23890154847515
2012-04-13,2.10796313706314,-1.84104138707811,-2.22374361422373
2012-04-20,2.10912140393357,-1.85629415836971,-2.22826925417039
2012-04-27,2.13563717460665,-1.85724633453971,-2.25524340192917
2012-05-04,2.09315284203103,-1.84754025679499,-2.21227511428151
2012-05-11,2.16784358537904,-1.83653523177045,-2.21463561583368
2012-05-18,2.37807652694636,-1.87264257627185,-2.22624547315704
2012-05-25,2.36938776275326,-1.87942620936186,-2.31428184595827
2012-06-01,2.39529318213469,-1.97807207739101,-2.34863448179653
2012-06-08,2.38112821592621,-2.0211196833397,-2.4172285055412
2012-06-15,2.21761046487353,-2.02196608955215,-2.4059576865038
2012-06-22,2.29067784699822,-1.9916747692239,-2.48532852777551
2012-06-29,2.2875028660706,-1.99159026441471,-2.49285810348351
2012-07-06,2.213679555953,-2.06682227846171,-2.44385067626116
2012-07-13,2.25294198384083,-2.09260325209154,-2.66530064176983
2012-07-20,2.27069283904534,-2.05691806629338,-2.75756088340458
2012-07-27,2.29546910311202,-2.05654720648761,-2.78424573021985
2012-08-03,2.27076730128081,-2.05709265711627,-2.78253528492981
2012-08-10,2.1378565544699,-1.98514177977014,-2.89076142782961
2012-08-17,2.13374953367248,-1.98747071745122,-2.88511314621543
2012-08-24,2.12496344133441,-1.95157067722844,-2.84338500327294
2012-08-31,2.15529901606547,-1.94700881836372,-2.81160603572582
2012-09-07,2.01989740505721,-1.85763054479982,-2.80430492184261
2012-09-14,1.73158569310854,-1.57862411891037,-2.50435163002693
2012-09-21,1.79754232359796,-1.55165712616795,-2.46706984518162
2012-09-28,1.90103252392227,-1.65318438446829,-2.6132854097367
2012-10-05,1.87659894698817,-1.62909852914517,-2.68231501611444
2012-10-12,1.85900103933384,-1.63322559468365,-2.65106958209837
2012-10-19,1.73015781033376,-1.48594203204027,-2.7011391238995
2012-10-26,1.76456558979727,-1.49193270044011,-2.71351351137984
2012-11-02,1.65404422052102,-1.39169118435308,-2.69119951768827
2012-11-09,1.58017669401676,-1.30928183889603,-2.48438257735348
2012-11-16,1.65835312353228,-1.34161549730168,-2.50228362514549
2012-11-23,1.50391458745861,-1.22927703671997,-2.40233679715735
2012-11-30,1.4345991108444,-1.19853875839948,-2.31102960086154
2012-12-07,1.46282619919707,-1.19757543189846,-2.24539782416574
2012-12-14,1.45773626130425,-1.20432856005192,-2.28461089141405
2012-12-21,1.51471685145412,-1.18827087013077,-2.3156813342392
2012-12-28,1.5194673947227,-1.18889137456292,-2.31088466223059
2012-12-31,1.52435608973326,-1.2223427143486,-2.23621132144488
2013-01-04,1.43946562489757,-1.22998848182728,-2.20969777660063
2013-01-11,1.4863169854258,-1.2201001229952,-2.23000152775479
2013-01-18,1.50812025067309,-1.24526028205776,-2.18368497066395
2013-01-25,1.50587367983341,-1.24619333001868,-2.19414020322183
2013-02-01,1.59158862074756,-1.28691475803331,-2.27463355220012
2013-02-08,1.56830948782794,-1.28893244606255,-2.27472190850024
2013-02-15,1.54525727449895,-1.29136532753992,-2.27457259042029
2013-02-22,1.5653409311935,-1.2982121058102,-2.29914208868521
2013-03-01,1.54497457930918,-1.29277459581662,-2.262765107255
2013-03-08,1.5208794690875,-1.29165517537302,-2.26225469377453
2013-03-15,1.52139963108065,-1.29297680726102,-2.25943334013477
2013-03-22,1.59064494405193,-1.28603874453469,-2.35404515261467
2013-03-29,1.63443809814552,-1.31529222638913,-2.31890791624703
2013-04-05,1.63961098564899,-1.35002859876299,-2.27693143859949
2013-04-12,1.60188662668989,-1.35278361866206,-2.27645775984064
2013-04-19,1.63179345830707,-1.35546162148155,-2.26505348600721
2013-04-26,1.62646670153102,-1.34879882792825,-2.22340418502585
2013-05-03,1.62252798205786,-1.35523574680445,-2.24173813404431
2013-05-10,1.61400271593988,-1.3498814789033,-2.27657135276058
2013-05-17,1.64139075236477,-1.35326979719568,-2.26307955229361
2013-05-24,1.70008195567061,-1.38502963716162,-2.25996970880714
2013-05-31,1.74270776700641,-1.4260019678137,-2.14976076226031
2013-06-07,1.87239487942005,-1.46996654361639,-2.26236427249224
2013-06-14,1.90733821770817,-1.59850169280676,-2.20944101474819
2013-06-21,2.30982953158283,-1.9084921682613,-2.49842168518027
2013-06-28,2.2624249801743,-1.99428017280765,-2.4599321450167
2013-07-05,2.27540277621814,-1.91241494939352,-2.47899587058677
2013-07-12,2.2209719625448,-1.88387021875448,-2.55306957029206
2013-07-19,2.06747733574082,-1.70888743110721,-2.68609917687752
2013-07-26,2.1645790203744,-1.83079229466599,-2.51598839848425
2013-08-02,2.23088064895622,-1.90017261527901,-2.54518442331202
2013-08-09,2.16939312722347,-1.90194274361887,-2.54467297517627
2013-08-16,2.11434124324384,-1.8703031897996,-2.54240655315297
2013-08-23,2.21876230360089,-1.92992607762544,-2.4704963185853
2013-08-30,2.15124138548702,-1.9177777530602,-2.45713293628406
2013-09-06,1.98269349310414,-1.74268356184725,-2.5628217042159
2013-09-13,1.93182985641901,-1.66009252322409,-2.65320143271122
2013-09-20,1.81965524816993,-1.56019366430479,-2.6021289098163
2013-09-27,1.92303825529936,-1.67763132813831,-2.63238074442962
2013-10-04,1.93038414035474,-1.69017296903754,-2.60737162598187
2013-10-11,1.8907250417788,-1.6503698947355,-2.63943864345176
2013-10-18,1.84667833923015,-1.61607372086491,-2.62177133158162
2013-10-25,1.91013084695437,-1.69141480436971,-2.56966237924429
2013-11-01,1.88232990389747,-1.65982060983271,-2.5663665067049
2013-11-08,1.83246761438454,-1.59944045499829,-2.65547052260769
2013-11-15,1.78250864963407,-1.56688314263903,-2.65624943343365
2013-11-22,1.72766219050892,-1.48062831236665,-2.74132888390364
2013-11-29,1.7504246096541,-1.50956249196176,-2.76080917014915
2013-12-06,1.7958982470647,-1.50626087492199,-2.75072618293424
2013-12-13,1.74712242822935,-1.49147411620656,-2.76408038463056
2013-12-20,1.81066301910635,-1.48597743449047,-2.74914624915063
2013-12-27,1.83771146208155,-1.48387564489006,-2.7423076471732
2013-12-31,1.87197245849022,-1.51856992035663,-2.73135684576286
2014-01-03,1.89924981670198,-1.53289233191884,-2.76632722688004
2014-01-10,1.99169558069565,-1.65969220708027,-2.7903233934555
2014-01-17,2.03401530255952,-1.70811451955853,-2.87514321692103
2014-01-24,2.21479019728636,-1.85069807391219,-2.88117933948079
2014-01-31,2.16109802896468,-1.81990473177778,-2.87830045052092
2014-02-07,2.06563544755106,-1.81231641409873,-2.67421944791484
2014-02-14,2.03975157909894,-1.79532908094245,-2.73546631813558
2014-02-21,2.05138817997744,-1.7649674361022,-2.79817705041043
2014-02-28,2.06195048691755,-1.76555545766014,-2.77108538140194
2014-03-07,2.01954597727969,-1.73520519295793,-2.86330242137276
2014-03-14,2.12618895961285,-1.7471404191444,-2.87978799405014
2014-03-21,2.19228267045981,-1.91998535975586,-2.78402856991311
2014-03-28,2.12826702865981,-1.90633391667253,-2.8199711880769
2014-04-04,2.09353590721417,-1.85475484477742,-2.85563535946157
2014-04-11,2.06166750534521,-1.8563753961433,-2.86547099447905
2014-04-18,2.08029102903517,-1.87044483679609,-2.87258561305474
2014-04-25,2.09888737225875,-1.86936562795897,-2.87009905347248
2014-05-02,2.10525023158387,-1.87033389124211,-2.87389611688575
2014-05-09,2.05996103863402,-1.78781364107994,-2.93888735412892
2014-05-16,1.99342049427959,-1.76602204772627,-2.8461576109997
2014-05-23,2.00290356842696,-1.76573257620958,-2.84512555378873
2014-05-30,1.89763502492103,-1.62987251010734,-2.90302518214846
2014-06-06,1.85541427865261,-1.5450368203944,-2.98296593428147
2014-06-13,1.83669112077971,-1.54585870807604,-2.98643367689508
2014-06-20,1.92843457446271,-1.55735186563076,-2.99327908156331
2014-06-27,1.94570459786331,-1.55320744951315,-3.08043323436623
2014-07-04,1.91893583714161,-1.55548978781436,-3.08828850942587
2014-07-11,1.93457645162741,-1.55848309056968,-3.06746823644644
2014-07-18,1.93970051234689,-1.58109656120147,-2.97177014164887
2014-07-25,1.91237050491645,-1.56494592821379,-2.98763424469497
2014-08-01,1.96542626222685,-1.58347600056568,-2.92389626088527
2014-08-08,2.02304760777279,-1.5716846536944,-2.9214724432708
2014-08-15,1.90578168496665,-1.58748607413513,-2.93605508254064
2014-08-22,1.82523114417751,-1.55672584555867,-2.87543716777726
2014-08-29,1.80920339023583,-1.53201352276838,-2.86572688972043
2014-09-05,1.78709105172217,-1.52075844023189,-2.87596115054006
2014-09-12,1.78112777534547,-1.52045988754113,-2.74948359794565
2014-09-19,1.81554394780379,-1.51953632107831,-2.87327280119352
2014-09-26,1.91480094765572,-1.57980309197012,-2.75615374884154
2014-10-03,1.96640995418273,-1.57718740901681,-2.74916532821993
2014-10-10,1.98038639118985,-1.67445046979704,-2.68572607288792
2014-10-17,2.02707968136525,-1.73246430110602,-2.64517011323732
2014-10-24,1.96564014798119,-1.67537471865276,-2.69017906844229
2014-10-31,1.89425590014578,-1.58313238354925,-2.77918857902545
2014-11-07,1.9205456235365,-1.61333745664014,-2.79521187121582
2014-11-14,1.92061509495764,-1.6005231567522,-2.82108472382633
2014-11-21,1.91102017890567,-1.60317166049359,-2.65682932437656
2014-11-28,1.8595011867612,-1.5872702567777,-2.69846993178704
2014-12-05,1.84760600998912,-1.58525014916626,-2.66168209458634
2014-12-12,1.9251110321965,-1.61519552627504,-2.65306956006621
2014-12-19,1.89220901225243,-1.61435151666621,-2.72891025860012
2014-12-26,1.91985615102759,-1.61112465044645,-2.69621447555032
2014-12-31,1.91616725730472,-1.60523744958273,-2.60535266915094
2015-01-02,1.95866106448263,-1.62236254665681,-2.62494024942281
2015-01-09,2.03890666736291,-1.73623461525243,-2.51712666163938
2015-01-16,2.11868739325423,-1.7835577246347,-2.58428948423643
2015-01-23,1.98284987822668,-1.72334145153698,-2.64203269063523
2015-01-30,2.02675978723766,-1.71840419809517,-2.69998491433172
2015-02-06,2.0111248761725,-1.71045670323745,-2.64526463198161
2015-02-13,2.02366054430643,-1.74034663577646,-2.61554411125053
2015-02-20,2.0040526441931,-1.74130537178532,-2.62417192556856
2015-02-27,1.91912665389253,-1.62860644460721,-2.69935827804667
2015-03-06,1.91483348360969,-1.62544229742537,-2.64886021816108
2015-03-13,1.97454439734208,-1.68960388886626,-2.55687711005205
2015-03-20,2.02215234071009,-1.73384937743277,-2.53383504051936
2015-03-27,2.03227119027685,-1.69379802489355,-2.60089097807519
2015-04-03,1.9995591001988,-1.6750486228788,-2.61150256974677
2015-04-10,1.95794582390595,-1.66332387954843,-2.61465123746453
2015-04-17,1.98915547080631,-1.67464534575291,-2.6113586317199
2015-04-24,1.99966631864183,-1.68627799562061,-2.61835169603409
2015-05-01,1.99152691932363,-1.6830567768729,-2.60203802595235
2015-05-08,1.97606863742022,-1.67233839039329,-2.60408238028082
2015-05-15,1.95391103510338,-1.6699094156409,-2.58964235356273
2015-05-22,1.92535610181599,-1.64984327017586,-2.60149877535667
2015-05-29,1.94178413387744,-1.65295655000199,-2.60904735048556
2015-06-05,1.96646487595669,-1.65997629536613,-2.58741016722077
2015-06-12,1.94899037720867,-1.6499867901971,-2.60578348353874
2015-06-19,1.94844309899689,-1.63009357033483,-2.60759123626009
2015-06-26,1.95563703950294,-1.6375336515452,-2.59898490288311
2015-07-03,1.98877776123429,-1.63605308723542,-2.59545003748492
2015-07-10,2.00187005883747,-1.63792723190242,-2.56349096105058
2015-07-17,1.98012201169809,-1.6810299839752,-2.53355700728261
2015-07-24,2.01457078245633,-1.6641221140906,-2.52394867036665
2015-07-31,2.05409515224542,-1.67436068471275,-2.50727678666154
2015-08-07,2.07897946547477,-1.6748661759565,-2.56923928591962
2015-08-14,2.06053305295367,-1.70208963735337,-2.49197334379031
2015-08-21,2.12247679651634,-1.72282150278017,-2.42189153505606
2015-08-28,2.17033252629265,-1.81142608476295,-2.43692043994373
2015-09-04,2.27553458392745,-1.91790251759277,-2.43512611295159
2015-09-11,2.27392920088252,-1.91701503818369,-2.47658482348745
2015-09-18,2.15049297257475,-1.84907585888163,-2.42555120319286
2015-09-25,2.34564933213498,-1.97448154121073,-2.45273803066278
2015-10-02,2.54256878476276,-2.13134479670705,-2.46814865070328
2015-10-09,2.16979486504619,-1.86949911215111,-2.43284918992131
2015-10-16,2.12139541623157,-1.82836618569279,-2.41680827870329
2015-10-23,2.10728589285156,-1.79034796795181,-2.43835625083709
2015-10-30,2.10429644424687,-1.73724147497011,-2.53189649838191
2015-11-06,2.04962513215639,-1.7102378677617,-2.51702417715671
2015-11-13,2.0450792670104,-1.68213527514337,-2.5206806862892
2015-11-20,1.99618815081242,-1.67630386682305,-2.53806892491379
2015-11-27,2.04414962712862,-1.69505467782893,-2.5436176433656
2015-12-04,2.08086356697807,-1.7144418191224,-2.53882953196618
2015-12-11,2.16753817115992,-1.74692275316324,-2.53754053370534
